Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson12	Vocabulary	1.3	Exam	공중전화	gông-chung-cho-noa	Điện thoại công cộng	https://luandai123.github.io/THTH/L12Vo1.3.mp3	https://luandai123.github.io/THTH/L12Vo1.3.png
Lesson12	Vocabulary	1.3.ex	Exam	공중전화가 어디에 있어요?	gông-chung-cho-noa-ga o-ti-ê i-sso-yô?	Điện thoại công cộng ở đâu vậy?	https://luandai123.github.io/THTH/L12Vo1.3.ex.mp3	
Lesson12	Vocabulary	1.3.tip	Def			[MẸO] "공중(公衆)" = công cộng + "전화" = điện thoại!		
Lesson12	Vocabulary	1.4	Exam	전화번호	cho-noa-bo-nô	Số điện thoại	https://luandai123.github.io/THTH/L12Vo1.4.mp3	https://luandai123.github.io/THTH/L12Vo1.4.png
Lesson12	Vocabulary	1.4.ex	Exam	전화번호가 몇 번이에요?	cho-noa-bo-nô-ga myot po-ni-ê-yô?	Số điện thoại là số mấy vậy?	https://luandai123.github.io/THTH/L12Vo1.4.ex.mp3	
Lesson12	Vocabulary	1.4.tip	Def			[MẸO] "전화"(điện thoại) + "번호(番號)"(số hiệu) → số điện thoại!		
Lesson12	Vocabulary	1.5	Exam	국제전화	guk-chê-cho-noa	Điện thoại quốc tế	https://luandai123.github.io/THTH/L12Vo1.5.mp3	https://luandai123.github.io/THTH/L12Vo1.5.png
Lesson12	Vocabulary	1.5.ex	Exam	국제전화를 겁니다.	guk-chê-cho-noa-rưl gom-ni-ta.	Gọi điện thoại quốc tế.	https://luandai123.github.io/THTH/L12Vo1.5.ex.mp3	
Lesson12	Vocabulary	1.5.tip	Def			[MẸO] "국제(國際)" = quốc tế + "전화" = điện thoại!		
Lesson12	Vocabulary	1.6	Exam	문자 메시지	mun-cha mê-sxi-chi	Tin nhắn	https://luandai123.github.io/THTH/L12Vo1.6.mp3	https://luandai123.github.io/THTH/L12Vo1.6.png
Lesson12	Vocabulary	1.6.ex	Exam	문자 메시지를 보냅니다.	mun-cha mê-sxi-chi-rưl pô-nêm-ni-ta.	Gửi tin nhắn.	https://luandai123.github.io/THTH/L12Vo1.6.ex.mp3	
Lesson12	Vocabulary	1.6.tip	Def			[MẸO] "문자(文字)" = chữ viết + "메시지" = message → tin nhắn!		
Lesson12	Vocabulary	2	Struc	Biểu hiện liên quan đến điện thoại (전화 관련 표현)				
Lesson12	Vocabulary	2.1	Exam	전화를 걸다	cho-noa-rưl gol-đa	Gọi điện thoại	https://luandai123.github.io/THTH/L12Vo2.1.mp3	https://luandai123.github.io/THTH/L12Vo2.1.png
Lesson12	Vocabulary	2.1.ex	Exam	친구에게 전화를 겁니다.	trin-gu-ê-gê cho-noa-rưl gom-ni-ta.	Gọi điện cho bạn.	https://luandai123.github.io/THTH/L12Vo2.1.ex.mp3	
Lesson12	Vocabulary	2.1.tip	Def			[MẸO] "전화를 걸다" nghĩa đen "treo điện thoại lên" = thực hiện cuộc gọi!		
Lesson12	Vocabulary	2.2	Exam	전화를 받다	cho-noa-rưl pat-tta	Nhận điện thoại	https://luandai123.github.io/THTH/L12Vo2.2.mp3	https://luandai123.github.io/THTH/L12Vo2.2.png
Lesson12	Vocabulary	2.2.ex	Exam	전화를 받습니다.	cho-noa-rưl pat-ssưm-ni-ta.	Nhận cuộc gọi.	https://luandai123.github.io/THTH/L12Vo2.2.ex.mp3	
Lesson12	Vocabulary	2.2.tip	Def			[MẸO] "받다"(nhận) — dùng cho việc nhận cuộc gọi đến!		
Lesson12	Vocabulary	2.3	Exam	전화를 끊다	cho-noa-rưl kkưn-tta	Cúp máy, kết thúc cuộc gọi	https://luandai123.github.io/THTH/L12Vo2.3.mp3	https://luandai123.github.io/THTH/L12Vo2.3.png
Lesson12	Vocabulary	2.3.ex	Exam	전화를 끊습니다.	cho-noa-rưl kkưn-ssưm-ni-ta.	Cúp máy.	https://luandai123.github.io/THTH/L12Vo2.3.ex.mp3	
Lesson12	Vocabulary	2.3.tip	Def			[MẸO] "끊다"(cắt/ngừng) — dùng khi kết thúc cuộc gọi!		
Lesson12	Vocabulary	2.4	Exam	여보세요?	yo-pô-sê-yô?	A lô?	https://luandai123.github.io/THTH/L12Vo2.4.mp3	https://luandai123.github.io/THTH/L12Vo2.4.png
Lesson12	Vocabulary	2.4.ex	Exam	여보세요? 거기 한국어과 사무실입니까?	yo-pô-sê-yô? ko-gi han-gu-go-goa sa-mu-sxi-rim-ni-kka?	A lô? Đó có phải văn phòng khoa tiếng Hàn không?	https://luandai123.github.io/THTH/L12Vo2.4.ex.mp3	
Lesson12	Vocabulary	2.4.tip	Def			[MẸO] Câu chào đầu tiên khi nhấc máy điện thoại — bắt buộc phải nhớ!		
Lesson12	Vocabulary	2.5	Exam	실례지만 누구세요?	sxil-rê-chi-man nu-gu-sê-yô?	Xin lỗi, ai đấy ạ?	https://luandai123.github.io/THTH/L12Vo2.5.mp3	https://luandai123.github.io/THTH/L12Vo2.5.png
Lesson12	Vocabulary	2.5.ex	Exam	실례지만 누구세요?	sxil-rê-chi-man nu-gu-sê-yô?	Xin lỗi, cho hỏi ai đang gọi vậy ạ?	https://luandai123.github.io/THTH/L12Vo2.5.ex.mp3	
Lesson12	Vocabulary	2.5.tip	Def			[MẸO] Câu lịch sự dùng khi chưa biết người gọi đến là ai!		
Lesson12	Vocabulary	2.6	Exam	전화 잘못 거셨어요.	cho-noa chal-môt ko-syo-sso-yô.	Bạn gọi nhầm số rồi.	https://luandai123.github.io/THTH/L12Vo2.6.mp3	https://luandai123.github.io/THTH/L12Vo2.6.png
Lesson12	Vocabulary	2.6.ex	Exam	죄송합니다. 전화 잘못 거셨어요.	chuê-sông-ham-ni-ta. cho-noa chal-môt ko-syo-sso-yô.	Xin lỗi. Bạn đã gọi nhầm số.	https://luandai123.github.io/THTH/L12Vo2.6.ex.mp3	
Lesson12	Vocabulary	2.6.tip	Def			[MẸO] "잘못"(nhầm/sai) + "걸다"(gọi điện) → gọi nhầm số!		
Lesson12	Grammar	1	Struc	N + 에게/한테/께 — Cho, đến (đối tượng nhận)				
Lesson12	Grammar	1	Def			Tiểu từ dùng cùng động từ 주다 để chỉ đối tượng nhận ảnh hưởng của hành vi. 한테 chủ yếu dùng khi nói, 에게 dùng cả khi nói và viết, 께 dùng với người bề trên.		
Lesson12	Grammar	1	Form			N(người thường) + 에게/한테 | N(người bề trên) + 께.		
Lesson12	Grammar	1.1	Exam	란 씨가 안 씨에게 선물을 주었습니다.	ran sxi-ga an sxi-ê-gê son-mu-rưl chu-o-ssưm-ni-ta.	Lan đã tặng quà cho An.	https://luandai123.github.io/THTH/L12Gr1.1.mp3	
Lesson12	Grammar	1.2	Exam	제가 안 씨한테 전화했어요.	chê-ga an sxi-han-thê cho-noa-hê-sso-yô.	Tôi đã gọi điện cho An.	https://luandai123.github.io/THTH/L12Gr1.2.mp3	
Lesson12	Grammar	1.3	Exam	선생님께 전화를 드리세요.	son-sêng-nim-kkê cho-noa-rưl tư-ri-sê-yô.	Hãy gọi điện cho thầy giáo.	https://luandai123.github.io/THTH/L12Gr1.3.mp3	
Lesson12	Grammar	2	Struc	V/A-지만 — Nhưng				
Lesson12	Grammar	2	Def			Vĩ tố liên kết dùng khi nội dung câu sau trái ngược với nội dung câu trước, nghĩa tương đương "nhưng" trong tiếng Việt.		
Lesson12	Grammar	2	Form			Thân động từ/tính từ + 지만.		
Lesson12	Grammar	2.1	Exam	한국어는 어렵지만 재미있어요.	han-gu-go-nưn o-ryop-chi-man chê-mi-i-sso-yô.	Tiếng Hàn khó nhưng thú vị.	https://luandai123.github.io/THTH/L12Gr2.1.mp3	
Lesson12	Grammar	2.2	Exam	교실 밖은 춥지만 교실 안은 따뜻합니다.	gyô-sxil pa-kkưn trrup-chi-man gyô-sxil a-nưn tta-tư-tham-ni-ta.	Bên ngoài lớp học lạnh nhưng bên trong ấm áp.	https://luandai123.github.io/THTH/L12Gr2.2.mp3	
Lesson12	Grammar	2.3	Exam	한국 여행은 힘들었지만 즐거웠어요.	han-guk yo-hêng-ưn him-tư-ro-sso-chi-man chưl-go-uo-sso-yô.	Chuyến du lịch Hàn Quốc mệt nhưng rất vui.	https://luandai123.github.io/THTH/L12Gr2.3.mp3	
Lesson12	Grammar	3	Struc	V-(으)려고 하다 — Định làm, muốn làm				
Lesson12	Grammar	3	Def			Kết hợp vào động từ để biểu hiện ý định của hành vi.		
Lesson12	Grammar	3	Form			Thân động từ không patchim + 려고 하다 | Thân động từ có patchim + 으려고 하다.		
Lesson12	Grammar	3.1	Exam	저는 이번 겨울방학에 수영을 배우려고 합니다.	cho-nưn i-bon gyo-ul-pang-ha-gê su-yong-ưl pê-u-ryo-gô ham-ni-ta.	Kỳ nghỉ đông này tôi định học bơi.	https://luandai123.github.io/THTH/L12Gr3.1.mp3	
Lesson12	Grammar	3.2	Exam	10년 후에 고향에서 살려고 합니다.	sxip-nyon hu-ê gô-hyang-ê-so sal-ryo-gô ham-ni-ta.	Tôi định sau 10 năm nữa sẽ sống ở quê.	https://luandai123.github.io/THTH/L12Gr3.2.mp3	
Lesson12	Grammar	3.3	Exam	주말에 가족과 함께 한국 음식을 먹으려고 합니다.	chu-ma-rê ga-chôk-koa ham-kkê han-guk ưm-sxi-gưl mo-gư-ryo-gô ham-ni-ta.	Cuối tuần tôi định ăn món Hàn Quốc cùng gia đình.	https://luandai123.github.io/THTH/L12Gr3.3.mp3	
Lesson12	Speaking	1	Struc	Hội thoại 1 — Phong & Yoo Jin (풍 & 유진): Gọi điện lúc đến sân bay				
Lesson12	Speaking	1.1	Exam	여보세요?	yo-pô-sê-yô?	A lô?	https://luandai123.github.io/THTH/L12Sp1.1.mp3	
Lesson12	Speaking	1.2	Exam	풍 씨예요? — 네, 그런데요.	phung sxi-yê-yô? nê, kư-ron-tê-yô.	Anh Phong đấy à? — Vâng, tôi đây.	https://luandai123.github.io/THTH/L12Sp1.2.mp3	
Lesson12	Speaking	1.3	Exam	저 유진이에요. 지금 공항에 도착했어요. 짐은 찾았어요?	cho yu-chi-ni-ê-yô. chi-gưm gông-hang-ê tô-tra-khê-sso-yô. chi-mưn trra-cha-sso-yô?	Tôi là Yoo Jin đây. Tôi vừa đến sân bay. Bạn đã lấy hành lý chưa?	https://luandai123.github.io/THTH/L12Sp1.3.mp3	
Lesson12	Speaking	1.4	Exam	지금 찾으려고 해요.	chi-gưm trra-chư-ryo-gô hê-yô.	Tôi đang định lấy đây.	https://luandai123.github.io/THTH/L12Sp1.4.mp3	
Lesson12	Speaking	1.5	Exam	짐 찾고 거기에서 기다리세요. 제가 세 시까지 그쪽으로 가겠습니다.	chim trrat-kkô ko-gi-ê-so gi-ta-ri-sê-yô. chê-ga sê sxi-kka-chi kư-tcho-gư-rô ga-gêt-ssưm-ni-ta.	Lấy hành lý xong thì đợi ở đó nhé. Tôi sẽ đến trước 3 giờ.	https://luandai123.github.io/THTH/L12Sp1.5.mp3	
Lesson12	Speaking	1.6	Exam	알겠어요. 조금 이따가 봐요.	al-gê-sso-yô. chô-gưm i-tta-ga poa-yô.	Được rồi. Lát nữa gặp nhé.	https://luandai123.github.io/THTH/L12Sp1.6.mp3	
Lesson12	Speaking	2	Struc	Hội thoại 2 — Jun Yeong & Hương (준영 & 흐엉): Mời xem phim				
Lesson12	Speaking	2.1	Exam	여보세요?	yo-pô-sê-yô?	A lô?	https://luandai123.github.io/THTH/L12Sp2.1.mp3	
Lesson12	Speaking	2.2	Exam	흐엉 씨, 나 준영이에요.	hư-ong sxi, na chun-yong-i-ê-yô.	Hương ơi, tôi là Jun Yeong đây.	https://luandai123.github.io/THTH/L12Sp2.2.mp3	
Lesson12	Speaking	2.3	Exam	아, 준영 씨! 무슨 일이에요?	a, chun-yong sxi! mu-sưn i-ri-ê-yô?	À, anh Jun Yeong! Có việc gì vậy?	https://luandai123.github.io/THTH/L12Sp2.3.mp3	
Lesson12	Speaking	2.4	Exam	흐엉 씨, 내일 뭐 할 거예요? 같이 영화 볼래요?	hư-ong sxi, nê-il muo hal go-yê-yô? ga-tri yong-hoa pôl-rê-yô?	Hương ơi, mai bạn làm gì? Cùng xem phim không?	https://luandai123.github.io/THTH/L12Sp2.4.mp3	
Lesson12	Speaking	2.5	Exam	미안해요. 한국에서 아버지 친구들이 오셨어요. 그래서 내일은 그분들과 박물관에 가려고 해요.	mi-an-hê-yô. han-gu-gê-so a-po-chi trin-gu-tư-ri ô-syo-sso-yô. kư-rê-so nê-i-rưn kư-pun-tưl-goa pak-mul-goa-nê ga-ryo-gô hê-yô.	Xin lỗi. Bạn của bố tôi từ Hàn Quốc sang chơi. Nên mai tôi định đi bảo tàng cùng các bác.	https://luandai123.github.io/THTH/L12Sp2.5.mp3	
Lesson12	Speaking	2.6	Exam	그래요? 그럼 다음 주 월요일 저녁은 어때요?	kư-rê-yô? kư-rom ta-ưm chu uô-ryô-il cho-nyo-gưn o-tê-yô?	Vậy à? Vậy tối thứ Hai tuần sau thì sao?	https://luandai123.github.io/THTH/L12Sp2.6.mp3	
Lesson12	Speaking	2.7	Exam	월요일은 괜찮아요. 월요일 오후에 다시 연락합시다.	uô-ryô-i-rưn goên-trra-na-yô. uô-ryô-il ô-hu-ê ta-sxi yol-ra-khap-ssi-ta.	Thứ Hai được đấy. Chiều thứ Hai chúng ta liên lạc lại nhé.	https://luandai123.github.io/THTH/L12Sp2.7.mp3	
Lesson12	Pronunciation	1	Struc	유음화 — Lưu âm hoá (ㄴ + ㄹ → ㄹㄹ)				
Lesson12	Pronunciation	1	Def			Vì âm ㄴ và ㄹ không thể phát âm liền nhau nên khi ㄴ đứng trước hoặc sau ㄹ, âm ㄴ được đọc chuyển thành ㄹ.		
Lesson12	Pronunciation	1	Form			연락[열락], 설날[설랄], 팔년[팔련].		
Lesson12	Pronunciation	1.1	Exam	연락	yol-rak	liên lạc → đọc lưu âm hoá [열락]	https://luandai123.github.io/THTH/L12Pr1.1.mp3	
Lesson12	Pronunciation	1.2	Exam	설날	sol-ral	Tết → đọc lưu âm hoá [설랄]	https://luandai123.github.io/THTH/L12Pr1.2.mp3	
Lesson13	Subject	0	Subj	생일 (Sinh nhật)				
Lesson13	Vocabulary	1	Struc	Từ vựng về sinh nhật (생일 관련 어휘)				
Lesson13	Vocabulary	1.1	Exam	케이크	khê-i-khư	Bánh kem	https://luandai123.github.io/THTH/L13Vo1.1.mp3	https://luandai123.github.io/THTH/L13Vo1.1.png
Lesson13	Vocabulary	1.1.ex	Exam	생일 케이크를 삽니다.	sêng-il khê-i-khư-rưl sam-ni-ta.	Mua bánh kem sinh nhật.	https://luandai123.github.io/THTH/L13Vo1.1.ex.mp3	
Lesson13	Vocabulary	1.1.tip	Def			[MẸO] "케이크" phiên âm từ "cake" (tiếng Anh)!		
Lesson13	Vocabulary	1.2	Exam	축하 노래	trru-kha nô-rê	Bài hát chúc mừng	https://luandai123.github.io/THTH/L13Vo1.2.mp3	https://luandai123.github.io/THTH/L13Vo1.2.png
Lesson13	Vocabulary	1.2.ex	Exam	생일 축하 노래를 부릅니다.	sêng-il trru-kha nô-rê-rưl pu-rưm-ni-ta.	Hát bài hát chúc mừng sinh nhật.	https://luandai123.github.io/THTH/L13Vo1.2.ex.mp3	
Lesson13	Vocabulary	1.2.tip	Def			[MẸO] "축하(祝賀)" = chúc mừng + "노래" = bài hát!		
Lesson13	Vocabulary	1.3	Exam	잔치	chan-tri	Tiệc	https://luandai123.github.io/THTH/L13Vo1.3.mp3	https://luandai123.github.io/THTH/L13Vo1.3.png
Lesson13	Vocabulary	1.3.ex	Exam	생일 잔치를 합니다.	sêng-il chan-tri-rưl ham-ni-ta.	Tổ chức tiệc sinh nhật.	https://luandai123.github.io/THTH/L13Vo1.3.ex.mp3	
Lesson13	Vocabulary	1.3.tip	Def			[MẸO] "잔치" là từ thuần Hàn chỉ buổi tiệc lớn!		
Lesson13	Vocabulary	1.4	Exam	초대	trrô-tê	Mời	https://luandai123.github.io/THTH/L13Vo1.4.mp3	https://luandai123.github.io/THTH/L13Vo1.4.png
Lesson13	Vocabulary	1.4.ex	Exam	친구를 초대합니다.	trin-gu-rưl trrô-tê-ham-ni-ta.	Mời bạn.	https://luandai123.github.io/THTH/L13Vo1.4.ex.mp3	
Lesson13	Vocabulary	1.4.tip	Def			 [MẸO] "초대(招待)" = chiêu đãi (Hán-Việt) → mời!		
Lesson13	Vocabulary	1.5	Exam	나이	na-i	Tuổi	https://luandai123.github.io/THTH/L13Vo1.5.mp3	https://luandai123.github.io/THTH/L13Vo1.5.png
Lesson13	Vocabulary	1.5.ex	Exam	나이가 어떻게 되세요?	na-i-ga o-tto-khê tuê-sê-yô?	Bạn bao nhiêu tuổi ạ?	https://luandai123.github.io/THTH/L13Vo1.5.ex.mp3	
Lesson13	Vocabulary	1.5.tip	Def			[MẸO] "나이" là từ thuần Hàn cơ bản chỉ tuổi!		
Lesson13	Vocabulary	1.6	Exam	살	sal	Tuổi (đơn vị đếm)	https://luandai123.github.io/THTH/L13Vo1.6.mp3	https://luandai123.github.io/THTH/L13Vo1.6.png
Lesson13	Vocabulary	1.6.ex	Exam	저는 스무 살입니다.	cho-nưn sư-mu sa-rim-ni-ta.	Tôi 20 tuổi.	https://luandai123.github.io/THTH/L13Vo1.6.ex.mp3	
Lesson13	Vocabulary	1.6.tip	Def			[MẸO] "살" đi kèm số từ thuần Hàn khi đếm tuổi!		
Lesson13	Vocabulary	1.7	Exam	생신	sêng-sxin	Sinh nhật (kính ngữ)	https://luandai123.github.io/THTH/L13Vo1.7.mp3	https://luandai123.github.io/THTH/L13Vo1.7.png
Lesson13	Vocabulary	1.7.ex	Exam	할아버지 생신입니다.	ha-ra-po-chi sêng-sxi-nim-ni-ta.	Là sinh nhật của ông tôi.	https://luandai123.github.io/THTH/L13Vo1.7.ex.mp3	
Lesson13	Vocabulary	1.7.tip	Def			 [MẸO] "생신(生辰)" là kính ngữ của "생일", dùng cho người lớn tuổi!		
Lesson13	Vocabulary	1.8	Exam	연세	yon-sê	Tuổi (kính ngữ)	https://luandai123.github.io/THTH/L13Vo1.8.mp3	https://luandai123.github.io/THTH/L13Vo1.8.png
Lesson13	Vocabulary	1.8.ex	Exam	할머니 연세가 어떻게 되세요?	hal-mo-ni yon-sê-ga o-tto-khê tuê-sê-yô?	Bà bao nhiêu tuổi rồi ạ?	https://luandai123.github.io/THTH/L13Vo1.8.ex.mp3	
Lesson13	Vocabulary	1.8.tip	Def			[MẸO] "연세(年歲)" là kính ngữ của "나이"!		
Lesson13	Vocabulary	2	Struc	Từ vựng về quà cáp (선물 관련 어휘)				
Lesson13	Vocabulary	2.1	Exam	지갑	chi-gap	Ví	https://luandai123.github.io/THTH/L13Vo2.1.mp3	https://luandai123.github.io/THTH/L13Vo2.1.png
Lesson13	Vocabulary	2.1.ex	Exam	지갑을 선물합니다.	chi-ga-bưl son-mu-ram-ni-ta.	Tặng ví.	https://luandai123.github.io/THTH/L13Vo2.1.ex.mp3	
Lesson13	Vocabulary	2.1.tip	Def			[MẸO] "지갑(紙匣)" = hộp giấy (Hán-Việt biến âm) → cái ví!		
Lesson13	Vocabulary	2.2	Exam	화장품	hoa-chang-phum	Mỹ phẩm	https://luandai123.github.io/THTH/L13Vo2.2.mp3	https://luandai123.github.io/THTH/L13Vo2.2.png
Lesson13	Vocabulary	2.2.ex	Exam	화장품을 선물 받았습니다.	hoa-chang-phu-mưl son-mul pa-tat-ssưm-ni-ta.	Đã được tặng mỹ phẩm.	https://luandai123.github.io/THTH/L13Vo2.2.ex.mp3	
Lesson13	Vocabulary	2.2.tip	Def			[MẸO] "화장(化粧)" = trang điểm + "품(品)" = đồ vật → mỹ phẩm!		
Lesson13	Vocabulary	2.3	Exam	손수건	sôn-su-gon	Khăn tay	https://luandai123.github.io/THTH/L13Vo2.3.mp3	https://luandai123.github.io/THTH/L13Vo2.3.png
Lesson13	Vocabulary	2.3.ex	Exam	손수건을 선물합니다.	sôn-su-go-nưl son-mu-ram-ni-ta.	Tặng khăn tay.	https://luandai123.github.io/THTH/L13Vo2.3.ex.mp3	
Lesson13	Vocabulary	2.3.tip	Def			[MẸO] "손"(tay) + "수건"(khăn) → khăn tay!		
Lesson13	Vocabulary	2.4	Exam	귀걸이	guy-go-ri	Bông tai	https://luandai123.github.io/THTH/L13Vo2.4.mp3	https://luandai123.github.io/THTH/L13Vo2.4.png
Lesson13	Vocabulary	2.4.ex	Exam	귀걸이가 예쁩니다.	guy-go-ri-ga yê-ppưm-ni-ta.	Bông tai đẹp.	https://luandai123.github.io/THTH/L13Vo2.4.ex.mp3	
Lesson13	Vocabulary	2.4.tip	Def			[MẸO] "귀"(tai) + "걸이"(vật để treo) → bông tai!		
Lesson13	Vocabulary	2.5	Exam	목걸이	môk-ko-ri	Dây chuyền	https://luandai123.github.io/THTH/L13Vo2.5.mp3	https://luandai123.github.io/THTH/L13Vo2.5.png
Lesson13	Vocabulary	2.5.ex	Exam	목걸이를 사고 싶어요.	môk-ko-ri-rưl sa-gô sxi-po-yô.	Tôi muốn mua dây chuyền.	https://luandai123.github.io/THTH/L13Vo2.5.ex.mp3	
Lesson13	Vocabulary	2.5.tip	Def			[MẸO] "목"(cổ) + "걸이"(vật để treo) → dây chuyền!		
Lesson13	Vocabulary	2.6	Exam	반지	pan-chi	Nhẫn	https://luandai123.github.io/THTH/L13Vo2.6.mp3	https://luandai123.github.io/THTH/L13Vo2.6.png
Lesson13	Vocabulary	2.6.ex	Exam	반지를 선물 받았습니다.	pan-chi-rưl son-mul pa-tat-ssưm-ni-ta.	Đã được tặng nhẫn.	https://luandai123.github.io/THTH/L13Vo2.6.ex.mp3	
Lesson13	Vocabulary	2.6.tip	Def			[MẸO] "반지(斑指)" = nhẫn đeo ngón tay (Hán-Việt)!		
Lesson13	Vocabulary	2.7	Exam	꽃다발	kkôt-tta-bal	Bó hoa	https://luandai123.github.io/THTH/L13Vo2.7.mp3	https://luandai123.github.io/THTH/L13Vo2.7.png
Lesson13	Vocabulary	2.7.ex	Exam	꽃다발을 받았습니다.	kkôt-tta-ba-rưl pa-tat-ssưm-ni-ta.	Đã nhận được bó hoa.	https://luandai123.github.io/THTH/L13Vo2.7.ex.mp3	
Lesson13	Vocabulary	2.7.tip	Def			[MẸO] "꽃"(hoa) + "다발"(bó) → bó hoa!		
Lesson13	Vocabulary	2.8	Exam	선물을 고르다	son-mu-rưl gô-rư-đa	Chọn quà	https://luandai123.github.io/THTH/L13Vo2.8.mp3	https://luandai123.github.io/THTH/L13Vo2.8.png
Lesson13	Vocabulary	2.8.ex	Exam	선물을 골랐습니다.	son-mu-rưl gôl-rat-ssưm-ni-ta.	Đã chọn quà.	https://luandai123.github.io/THTH/L13Vo2.8.ex.mp3	
Lesson13	Vocabulary	2.8.tip	Def			[MẸO] "고르다" là động từ bất quy tắc 르, chú ý khi chia đuôi!		
Lesson13	Grammar	1	Struc	V/A-아서/어서 — Vì... nên... (lý do)				
Lesson13	Grammar	1	Def			Tiếp vĩ từ gắn sau tính từ/động từ để giải thích lý do của tính chất hoặc hành động. Không dùng thì quá khứ trước -아서/어서.		
Lesson13	Grammar	1	Form			Thân từ có nguyên âm ㅏ/ㅗ + 아서 | Thân từ có nguyên âm khác + 어서 | 하다 → 해서.		
Lesson13	Grammar	1.1	Exam	가방이 작아서 불편해요.	ga-pang-i cha-ga-so pul-pyon-hê-yô.	Vì cái túi nhỏ quá nên bất tiện.	https://luandai123.github.io/THTH/L13Gr1.1.mp3	
Lesson13	Grammar	1.2	Exam	늦어서 죄송합니다.	nư-cho-so chuê-sông-ham-ni-ta.	Xin lỗi vì đã đến muộn.	https://luandai123.github.io/THTH/L13Gr1.2.mp3	
Lesson13	Grammar	1.3	Exam	배가 아파서 병원에 갔어요.	pê-ga a-pha-so pyong-uô-nê ga-sso-yô.	Vì đau bụng nên tôi đã đi bệnh viện.	https://luandai123.github.io/THTH/L13Gr1.3.mp3	
Lesson13	Grammar	2	Struc	V-(으)ㄹ까요? — ...nhé? (đề nghị/hỏi ý kiến)				
Lesson13	Grammar	2	Def			Gắn vào động từ khi hỏi ý kiến người nghe hoặc đưa ra đề nghị. Với chủ ngữ ngôi thứ 3, cấu trúc này dùng để đoán một việc không chắc chắn.		
Lesson13	Grammar	2	Form			Thân động từ không patchim + ㄹ까요? | Thân động từ có patchim + 을까요?		
Lesson13	Grammar	2.1	Exam	우리 주말에 같이 영화를 볼까요? — 좋아요. 영화를 봅시다.	u-ri chu-ma-rê ga-tri yong-hoa-rưl pôl-kka-yô? chô-a-yô. yong-hoa-rưl pôp-ssi-ta.	Chúng ta xem phim cùng nhau vào cuối tuần nhé? — Hay đấy. Chúng ta xem phim đi.	https://luandai123.github.io/THTH/L13Gr2.1.mp3	
Lesson13	Grammar	2.2	Exam	지금 김 선생님이 학교에 계실까요? — 아마 계실 거예요.	chi-gưm gim son-sêng-ni-mi hak-kkyô-ê gyê-sxil-kka-yô? a-ma gyê-sxil go-yê-yô.	Không biết bây giờ thầy Kim có ở trường không nhỉ? — Chắc là có đấy.	https://luandai123.github.io/THTH/L13Gr2.2.mp3	
Lesson13	Grammar	3	Struc	못 + V — Không thể				
Lesson13	Grammar	3	Def			Đứng trước động từ để chỉ chủ thể có ý chí nhưng không đủ năng lực hoặc vì lý do nào đó mà không thể thực hiện được. Với động từ dạng "danh từ + 하다", 못 đặt trước 하다.		
Lesson13	Grammar	3	Form			못 + V | Danh từ + 못 + 하다.		
Lesson13	Grammar	3.1	Exam	저는 김치를 못 먹어요.	cho-nưn gim-trri-rưl môt mo-go-yô.	Tôi không thể ăn kim chi.	https://luandai123.github.io/THTH/L13Gr3.1.mp3	
Lesson13	Grammar	3.2	Exam	남 씨는 수영을 못 해요.	nam sxi-nưn su-yong-ưl môt hê-yô.	Anh Nam không biết bơi.	https://luandai123.github.io/THTH/L13Gr3.2.mp3	
Lesson13	Grammar	3.3	Exam	어제 시간이 없어서 숙제를 못 했어요.	o-chê sxi-ga-ni op-sso-so suk-chê-rưl môt hê-sso-yô.	Hôm qua vì không có thời gian nên tôi không làm bài tập được.	https://luandai123.github.io/THTH/L13Gr3.3.mp3	
Lesson13	Speaking	1	Struc	Hội thoại 1 — Bàn kế hoạch tiệc sinh nhật				
Lesson13	Speaking	1.1	Exam	내일 같이 영화를 볼까요? — 좋아요.	nê-il ga-tri yong-hoa-rưl pôl-kka-yô? chô-a-yô.	Mai chúng ta xem phim cùng nhau nhé? — Được đấy.	https://luandai123.github.io/THTH/L13Sp1.1.mp3	
Lesson13	Speaking	1.2	Exam	케이크를 살까요? — 아니요, 케이크는 벌써 있어요.	khê-i-khư-rưl sal-kka-yô? a-ni-yô, khê-i-khư-nưn pol-sso i-sso-yô.	Chúng ta mua bánh kem nhé? — Không, bánh kem đã có rồi.	https://luandai123.github.io/THTH/L13Sp1.2.mp3	
Lesson13	Speaking	1.3	Exam	몇 시에 만날까요? — 네 시에 만납시다.	myot sxi-ê man-nal-kka-yô? nê sxi-ê man-nap-ssi-ta.	Mấy giờ chúng ta gặp nhau nhỉ? — Gặp lúc 4 giờ nhé.	https://luandai123.github.io/THTH/L13Sp1.3.mp3	
Lesson13	Speaking	1.4	Exam	빵을 먹을까요? — 저는 아침에도 빵을 먹었어요. 밥을 먹읍시다.	ppang-ưl mo-gưl-kka-yô? cho-nưn a-trri-mê-tô ppang-ưl mo-go-sso-yô. pa-bưl mo-gưp-ssi-ta.	Chúng ta ăn bánh mì nhé? — Sáng nay tôi đã ăn bánh mì rồi. Chúng ta ăn cơm đi.	https://luandai123.github.io/THTH/L13Sp1.4.mp3	
Lesson13	Speaking	2	Struc	Hội thoại 2 — Yoo Jin & Jun Yeong (유진 & 준영): Chọn quà tặng bố				
